Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Store_Age
0,539,98.77,2696.49,6,0.18251488100000002,12.792854228644991,5,2,1,3,35
0,134,178.56599999999997,898.83,7,0.016895293000000002,12.1,3,2,1,2,11
0,1426,118.244,2756.4120000000003,8,0.073379745,10.0,8,0,2,1,23
0,1166,81.896,878.8560000000001,0,0.08075758,14.35,7,1,1,1,18
0,934,58.222,659.1419999999999,13,0.11227149800000001,10.395,9,0,1,1,21
0,1138,182.6292,182.4292,4,0.153741385,12.792854228644991,4,0,2,0,35
0,420,211.4902,3610.6334,6,0.127929521,8.1,1,2,0,1,33
1,305,256.4646,5153.292,6,0.07838564,8.05,6,1,2,1,16
1,880,108.7596,2588.6304,10,0.078502143,9.195,2,1,1,1,13
1,612,212.5876,1286.3256,4,0.047684831,20.7,3,2,1,2,11
1,599,110.1544,1230.3984,6,0.12315965599999999,15.7,2,1,1,1,13
1,1220,60.2194,1733.7432,6,0.0,12.792854228644991,5,2,1,3,35
0,1527,193.8162,384.8324,8,0.053392944000000005,12.792854228644991,4,0,2,0,35
0,1273,180.0318,3969.4996,9,0.036715907,16.5,7,1,1,1,18
0,1123,176.437,7763.228,13,0.065236932,9.0,6,1,2,1,16
1,726,41.2112,809.6128,10,0.041947547,6.785,1,2,0,1,33
0,1107,178.6002,1253.7014,3,0.08288849599999999,19.5,3,2,1,2,11
0,209,195.2768,5715.2272,4,0.055390120999999994,7.575,8,0,2,1,23
1,384,57.7904,1464.76,6,0.012194556,18.2,1,2,0,1,33
0,1018,169.8106,3251.1014,4,0.060495243,16.75,1,2,0,1,33
1,1189,214.3218,4274.436,5,0.0,7.47,6,1,2,1,16
1,1141,231.7958,5375.0034,6,0.014753811,12.792854228644991,5,2,1,3,35
0,853,38.019,1318.2839999999999,6,0.160707489,12.792854228644991,5,2,1,3,35
1,768,119.4124,2251.7356,10,0.085622362,13.85,3,2,1,2,11
1,613,37.4506,1176.4686,5,0.046350909,6.635,2,1,1,1,13
1,854,130.4968,3523.4136,6,0.102920886,6.11,8,0,2,1,23
0,214,86.2198,610.5386,13,0.026604781,15.25,6,1,2,1,16
0,269,96.4094,1237.7222,3,0.0,15.85,6,1,2,1,16
0,963,235.1248,474.0496,13,0.031860325,15.2,0,2,1,0,22
1,747,52.6666,717.7324,13,0.0,12.792854228644991,5,2,1,3,35
0,35,150.5024,2580.6408,14,0.021250002,20.75,8,0,2,1,23
0,642,143.2154,2552.6772,5,0.159936948,10.195,8,0,2,1,23
0,1191,164.021,3914.9040000000005,6,0.12950314599999999,7.605,7,1,1,1,18
1,1071,88.5514,796.9626,6,0.142688846,18.0,8,0,2,1,23
0,968,228.9352,916.1408,4,0.179484411,12.792854228644991,4,0,2,0,35
0,1316,191.3504,3259.7568,9,0.08916305599999999,18.35,7,1,1,1,18
0,815,84.8908,1677.816,6,0.105761491,6.59,9,0,1,1,21
1,689,230.0984,3707.1744,13,0.056960814000000005,13.8,9,0,1,1,21
1,415,173.5738,2954.1546,15,0.00704098,21.2,8,0,2,1,23
1,1193,166.4842,2652.5472,13,0.011026593999999999,10.5,3,2,1,2,11
0,1307,52.7956,1037.3164,9,0.093203257,8.97,7,1,1,1,18
0,1371,50.9666,717.7324,11,0.026916793999999997,12.792854228644991,5,2,1,3,35
0,1357,86.1224,426.11199999999997,8,0.035264298,10.6,7,1,1,1,18
0,965,231.1668,6911.004,1,0.015908423999999997,13.65,6,1,2,1,16
0,1535,211.0244,3811.0392,8,0.017719277,19.0,8,0,2,1,23
1,1003,115.3518,2277.036,13,0.035334201,12.792854228644991,5,2,1,3,35
0,1086,48.9034,48.6034,0,0.065652494,12.792854228644991,4,0,2,0,35
0,370,212.8218,5770.4886,13,0.056919038,6.865,9,0,1,1,21
1,652,40.2138,690.4346,0,0.048143292000000004,10.8,8,0,2,1,23
0,821,110.2886,1890.2062,4,0.022047313,16.7,1,2,0,1,33
0,139,126.2336,3195.84,7,0.090427268,12.792854228644991,5,2,1,3,35
0,906,150.1708,1504.7079999999999,0,0.027779254,15.15,8,0,2,1,23
0,1556,238.3248,711.0744,9,0.0,10.5,0,2,1,0,22
0,1245,174.2422,4311.055,4,0.008033611,17.6,3,2,1,2,11
0,441,175.4738,521.3214,10,0.033088472,19.35,8,0,2,1,23
0,1283,59.4562,829.5868,9,0.160663021,15.7,8,0,2,1,23
0,245,155.5288,1571.2879999999998,4,0.178975721,18.1,2,1,1,1,13
1,363,239.6538,2403.538,15,0.017627888,10.195,6,1,2,1,16
0,1095,41.6454,83.8908,1,0.0194158,12.792854228644991,4,0,2,0,35
0,222,211.0586,844.2344,6,0.016993225,6.655,7,1,1,1,18
0,1284,127.3336,2940.1728,9,0.027139012999999997,19.0,2,1,1,1,13
0,823,98.0068,291.6204,5,0.03777249,7.075,0,2,1,0,22
0,203,181.2976,3259.7568,5,0.036746479,13.15,7,1,1,1,18
1,1101,226.8036,3415.554,6,0.022460102000000003,20.1,9,0,1,1,21
1,165,256.7672,5624.6784,4,0.0,20.35,3,2,1,2,11
0,1505,190.1846,6687.960999999999,8,0.05213575,18.85,9,0,1,1,21
1,1211,227.1062,5642.655,6,0.062508438,16.35,9,0,1,1,21
0,1049,196.2426,4943.565,10,0.007309544,11.3,3,2,1,2,11
0,673,182.6266,3135.2522,6,0.015623753999999998,17.5,3,2,1,2,11
1,1071,87.4514,796.9626,6,0.14297822300000002,18.0,7,1,1,1,18
0,1236,51.535,848.895,4,0.017191055,7.935,7,1,1,1,18
0,1085,37.3164,38.6164,0,0.143592939,12.792854228644991,4,0,2,0,35
1,967,184.5924,4997.4948,3,0.011995271000000002,20.25,8,0,2,1,23
1,362,149.1418,588.5672,13,0.15717236,15.5,9,0,1,1,21
0,65,91.81200000000001,372.848,4,0.061393095,12.792854228644991,4,0,2,0,35
1,1089,155.7314,155.1314,10,0.264124669,12.792854228644991,4,0,2,0,35
0,80,218.0508,3038.7112,14,0.020310046000000002,15.35,1,2,0,1,33
0,1466,200.2084,1587.2672,8,0.054630834,10.1,8,0,2,1,23
1,211,115.4176,687.1056,5,0.052517969000000005,16.7,7,1,1,1,18
1,612,213.4876,1929.4884,4,0.047565208,20.7,9,0,1,1,21
0,198,223.8404,3600.6464,15,0.060797393,16.0,1,2,0,1,33
0,491,180.7634,2181.1608,15,0.041291168999999996,14.0,8,0,2,1,23
0,1122,181.4318,3428.2042,6,0.022604051,12.85,8,0,2,1,23
1,773,105.6648,623.1888,1,0.056580227999999996,20.85,7,1,1,1,18
0,1355,120.5124,2133.2232,9,0.16419682300000002,12.35,9,0,1,1,21
0,530,261.6594,3401.5722,5,0.022976497000000002,6.85,3,2,1,2,11
0,972,101.0042,1289.6546,6,0.027310252,10.3,6,1,2,1,16
1,874,49.6008,50.6008,13,0.141975462,12.792854228644991,4,0,2,0,35
0,68,45.9428,790.9704,4,0.0,8.775,1,2,0,1,33
0,1511,129.2626,3147.9024,8,0.01619866,18.85,2,1,1,1,13
0,1435,56.7614,2486.763,9,0.014205168,12.792854228644991,5,2,1,3,35
0,332,141.0812,1139.8496,0,0.09344495,14.85,6,1,2,1,16
1,464,84.3592,1816.3024,5,0.019199733,20.5,8,0,2,1,23
1,1225,51.935,199.74,3,0.15412025199999999,7.84,3,2,1,2,11
0,1090,196.7452,978.7260000000001,5,0.089004389,18.25,7,1,1,1,18
1,1004,85.854,2683.1740000000004,13,0.011117041000000001,10.3,1,2,0,1,33
0,1311,169.9448,2897.5616,9,0.103422709,12.5,6,1,2,1,16
0,889,260.5594,9158.079,4,0.089035961,12.792854228644991,5,2,1,3,35
1,200,93.212,1957.4520000000002,3,0.102723919,20.25,8,0,2,1,23
1,7,40.2822,1296.3126,14,0.024733134,12.792854228644991,5,2,1,3,35
0,1290,140.3838,2528.7084,8,0.044871033,15.0,1,2,0,1,33
0,789,38.7138,284.2966,6,0.029760052000000002,8.325,1,2,0,1,33
0,154,38.6506,759.012,3,0.078999287,15.85,2,1,1,1,13
0,1227,117.3782,1787.6729999999998,4,0.020870744,13.1,8,0,2,1,23
0,1516,111.3228,2431.5016,9,0.031599715,6.26,2,1,1,1,13
0,87,173.1764,4466.1864,4,0.042413704,17.25,3,2,1,2,11
0,710,119.9098,2048.6666,5,0.072284689,5.765,6,1,2,1,16
0,1488,175.437,1940.807,9,0.009984847,13.6,1,2,0,1,33
0,439,88.78299999999999,2067.3089999999997,5,0.052852620999999995,10.5,2,1,1,1,13
0,407,85.125,2663.2,0,0.014660821000000001,7.975,7,1,1,1,18
1,861,192.1846,1146.5076,5,0.076354362,12.65,3,2,1,2,11
0,1333,247.84599999999998,3448.844,9,0.07670963900000001,12.3,7,1,1,1,18
0,172,184.8924,1665.8316,0,0.005677876,5.985,7,1,1,1,18
0,1012,184.7266,8114.7704,6,0.0,12.792854228644991,5,2,1,3,35
1,923,132.5284,1713.7692,13,0.012282366000000001,15.15,9,0,1,1,21
0,987,56.4246,810.9444,3,0.026681262,12.35,8,0,2,1,23
0,566,84.9224,1193.1136,5,0.127541722,14.3,8,0,2,1,23
0,1498,93.4094,856.8846,9,0.119513002,8.695,6,1,2,1,16
0,1059,163.8842,165.7842,10,0.054463442,16.35,0,2,1,0,22
1,632,151.3366,1057.9562,0,0.0,6.135,7,1,1,1,18
0,1430,185.0608,2205.1296,9,0.015756784,19.5,7,1,1,1,18
1,807,182.3608,2940.1728,13,0.010907967,9.5,1,2,0,1,33
0,112,235.8616,3046.7008,7,0.07543556,8.895,6,1,2,1,16
0,1090,196.8452,3327.6684,5,0.0,18.25,8,0,2,1,23
0,236,258.3278,520.6556,3,0.11519471699999999,21.35,0,2,1,0,22
0,836,174.83700000000002,2999.429,13,0.066922802,19.7,6,1,2,1,16
0,682,90.0804,2113.2492,0,0.064636203,12.792854228644991,5,2,1,3,35
0,952,117.8466,942.7728,6,0.10319540099999999,16.6,7,1,1,1,18
0,1128,74.0354,75.2354,4,0.13121032,12.792854228644991,4,0,2,0,35
0,466,133.6284,1581.9408,6,0.035747522000000004,10.895,8,0,2,1,23
1,448,37.4506,37.9506,5,0.192650072,12.792854228644991,4,0,2,0,35
0,1495,151.3024,151.8024,8,0.09803177099999999,12.792854228644991,4,0,2,0,35
1,697,248.8092,3486.1288,1,0.030118337999999998,12.792854228644991,5,2,1,3,35
0,1446,195.2478,4262.4516,9,0.016201845,8.51,2,1,1,1,13
0,658,243.9828,731.0484,13,0.05837308,14.15,0,2,1,0,22
0,755,128.8678,1398.8458,6,0.087652908,6.65,6,1,2,1,16
1,1063,177.96599999999998,2336.958,13,0.065999008,15.25,9,0,1,1,21
0,1090,196.5452,2348.9424,5,0.088750333,18.25,1,2,0,1,33
1,863,196.8768,7094.7648,6,0.100277876,12.792854228644991,5,2,1,3,35
1,176,87.4856,1054.6272,5,0.09925243800000001,16.0,6,1,2,1,16
0,1329,127.831,1298.31,9,0.0,19.2,7,1,1,1,18
0,1374,117.815,2330.3,9,0.0,12.15,2,1,1,1,13
0,326,208.9954,4584.6988,5,0.026384672,8.895,9,0,1,1,21
0,201,263.4568,527.3136,4,0.228993134,10.895,0,2,1,0,22
1,262,76.1986,1869.5664,4,0.065431917,16.0,2,1,1,1,13
0,352,106.928,2876.256,5,0.026749991,12.792854228644991,5,2,1,3,35
0,555,43.6744,407.4696,0,0.0,9.195,3,2,1,2,11
1,1091,201.0742,2189.8162,6,0.043333912,11.35,3,2,1,2,11
0,1533,144.0102,1603.9122,8,0.08965681199999999,10.0,2,1,1,1,13
0,1391,82.4908,2013.3792,11,0.039954281,9.395,6,1,2,1,16
0,132,95.9752,95.8752,14,0.087854925,12.792854228644991,4,0,2,0,35
0,803,192.8478,774.9912,2,0.14940405699999998,20.75,0,2,1,0,22
0,567,128.40200000000002,2403.538,10,0.0268952,9.8,7,1,1,1,18
0,559,258.5646,4380.2982,5,0.065857092,5.695,3,2,1,2,11
0,853,37.819,219.71400000000003,6,0.161817014,18.2,7,1,1,1,18
1,610,49.2034,729.051,0,0.082197959,19.35,1,2,0,1,33
0,115,106.6938,1393.5194,7,0.015335349,18.35,7,1,1,1,18
0,1536,163.6526,5262.4832,9,0.00599072,6.36,7,1,1,1,18
0,23,46.506,372.848,14,0.013898123,9.8,3,2,1,2,11
1,1252,99.9042,3273.7386,0,0.078912473,12.792854228644991,5,2,1,3,35
0,1362,231.7642,5344.3766,9,0.059776237,12.792854228644991,5,2,1,3,35
1,613,39.7506,303.6048,5,0.0,6.635,1,2,0,1,33
0,245,156.7288,314.2576,4,0.29788371199999997,18.1,0,2,1,0,22
0,1297,56.0614,276.307,9,0.022059594,8.93,0,2,1,0,22
0,282,38.9506,721.0614,6,0.03532494,8.3,1,2,0,1,33
0,1410,112.7544,3467.4864,9,0.124967595,8.895,7,1,1,1,18
1,1211,225.9062,5416.9488,6,0.062411404000000004,16.35,8,0,2,1,23
0,1345,140.5154,283.6308,8,0.032754431,8.6,3,2,1,2,11
0,1304,160.2894,323.5788,9,0.160178832,12.792854228644991,4,0,2,0,35
1,240,227.77200000000002,5206.556,6,0.10403514800000001,19.0,2,1,1,1,13
0,1010,157.263,2503.408,5,0.06390019,7.56,7,1,1,1,18
1,663,104.899,1960.781,5,0.06264811099999999,12.6,1,2,0,1,33
0,1404,184.7924,370.1848,11,0.11168586800000001,15.6,0,2,1,0,22
0,859,49.5376,95.8752,3,0.23303981699999998,8.71,0,2,1,0,22
0,245,158.1288,3299.7048,4,0.17824575,18.1,9,0,1,1,21
0,230,150.2392,2684.5056,5,0.140241213,13.35,2,1,1,1,13
0,568,173.3738,2085.2856,6,0.0,16.6,8,0,2,1,23
0,157,221.9456,2210.456,5,0.033935576,6.695,6,1,2,1,16
1,702,47.4034,2187.153,6,0.016516275,12.792854228644991,5,2,1,3,35
0,693,57.2614,1049.9666,5,0.026537206,16.6,8,0,2,1,23
0,1380,145.047,2719.7929999999997,11,0.015673267,15.35,6,1,2,1,16
0,178,54.593,56.593,6,0.089083914,19.7,0,2,1,0,22
0,867,78.6328,231.6984,0,0.13115279900000001,14.3,2,1,1,1,13
1,1047,195.8426,5734.5354,3,0.083109455,12.792854228644991,5,2,1,3,35
0,425,138.718,1398.18,5,0.045818773,10.0,1,2,0,1,33
0,50,76.467,1531.34,14,0.044869794000000005,14.8,6,1,2,1,16
1,218,160.692,319.584,3,0.0,12.792854228644991,4,0,2,0,35
1,486,43.8744,633.8416,4,0.04605781,8.71,9,0,1,1,21
0,295,252.0698,1014.6792,5,0.030815427000000003,12.15,0,2,1,0,22
0,1473,97.0094,2094.6068,8,0.01806055,17.85,7,1,1,1,18
1,1102,171.3448,2386.2272,6,0.035205866,9.5,9,0,1,1,21
1,983,34.7558,780.9834,13,0.076705948,11.8,6,1,2,1,16
0,477,139.8496,1693.7952,3,0.089677773,14.1,8,0,2,1,23
0,1108,168.4158,334.2316,4,0.132327406,12.792854228644991,4,0,2,0,35
1,677,168.3816,1342.2528,10,0.065520388,19.35,8,0,2,1,23
0,941,190.6872,4916.2672,6,0.012518706999999999,19.75,2,1,1,1,13
1,515,78.696,1757.7120000000002,3,0.050353695,10.3,2,1,1,1,13
0,1462,108.5912,1637.868,11,0.110762642,12.792854228644991,5,2,1,3,35
0,1232,84.925,1747.725,13,0.045050674000000006,12.792854228644991,5,2,1,3,35
0,998,193.4504,2876.256,4,0.083016832,10.8,2,1,1,1,13
1,893,139.9838,1966.7732,6,0.0,17.75,7,1,1,1,18
0,67,106.32799999999999,958.752,14,0.023983257999999997,8.575,3,2,1,2,11
0,38,40.2138,81.2276,4,0.075836522,19.1,0,2,1,0,22
1,518,123.4388,1238.388,6,0.100330684,20.7,9,0,1,1,21
0,330,157.892,319.584,13,0.051778173,12.792854228644991,4,0,2,0,35
1,1134,211.0928,4418.2488,13,0.022970467999999997,6.785,6,1,2,1,16
0,122,259.7278,2863.6058,7,0.066014596,6.57,1,2,0,1,33
1,616,264.9568,1845.5976,13,0.07429945,5.78,7,1,1,1,18
1,595,93.1804,1561.9668,2,0.131128467,6.92,9,0,1,1,21
1,303,194.1162,3848.324,4,0.014816356000000001,20.25,9,0,1,1,21
0,922,149.005,2097.27,6,0.049318315,13.65,7,1,1,1,18
1,705,81.596,639.168,13,0.017960491999999998,13.5,2,1,1,1,13
0,1399,92.61200000000001,559.2719999999999,8,0.035801238,16.5,3,2,1,2,11
1,519,146.5102,2770.3938,13,0.038606365,16.7,7,1,1,1,18
0,272,99.7384,295.6152,5,0.008871687,8.68,3,2,1,2,11
0,107,36.2506,37.9506,7,0.125793938,12.792854228644991,4,0,2,0,35
0,780,115.2834,1267.0174,13,0.058369013,7.235,3,2,1,2,11
1,7,39.3822,353.5398,14,0.0,16.75,8,0,2,1,23
0,31,92.11200000000001,1118.5439999999999,14,0.07326933599999999,15.35,6,1,2,1,16
0,583,245.9144,4655.2736,6,0.049677650999999996,10.8,1,2,0,1,33
0,1516,110.2228,1547.3192,9,0.031470832000000004,6.26,9,0,1,1,21
1,1069,105.3306,1045.306,10,0.024579432000000002,5.63,9,0,1,1,21
1,595,91.8804,275.6412,2,0.131665479,6.92,2,1,1,1,13
0,247,212.0928,2735.1064,5,0.015523707,12.15,3,2,1,2,11
0,568,175.5738,347.5476,6,0.122475364,16.6,7,1,1,1,18
0,338,182.7634,3817.0314,13,0.10789139800000001,9.195,8,0,2,1,23
0,738,104.3622,1905.5196,13,0.128065918,19.0,6,1,2,1,16
0,1232,83.825,665.8,13,0.045361705,9.395,7,1,1,1,18
0,1368,192.1478,2324.9736,11,0.09039035699999999,9.8,1,2,0,1,33
0,720,109.2228,3205.1612,6,0.087029712,12.792854228644991,5,2,1,3,35
0,1505,189.1846,2101.9306,8,0.052054819,18.85,8,0,2,1,23
0,1319,152.3024,1821.6288,9,0.051952572999999995,9.13,7,1,1,1,18
1,401,152.2024,3643.2576,3,0.050786366,9.0,2,1,1,1,13
0,1337,114.586,2942.836,9,0.067141355,17.1,6,1,2,1,16
1,849,40.2454,587.2356,0,0.121485195,6.715,1,2,0,1,33
0,1358,167.77900000000002,2886.243,9,0.080640478,5.82,8,0,2,1,23
0,825,110.2886,2223.772,6,0.037699254,18.7,7,1,1,1,18
0,970,123.2414,487.3656,5,0.0,7.93,3,2,1,2,11
0,1463,211.7218,5770.4886,9,0.034501405,18.75,2,1,1,1,13
0,609,117.7466,1414.1592,13,0.053795154000000005,12.792854228644991,5,2,1,3,35
0,108,188.85299999999998,5502.8369999999995,14,0.044004675,5.0,8,0,2,1,23
0,571,76.8354,2181.8266,0,0.0,7.445,8,0,2,1,23
0,1064,193.9452,1565.9616,13,0.12125037400000001,20.85,8,0,2,1,23
0,670,115.1808,1054.6272,10,0.0,20.85,3,2,1,2,11
0,1257,112.9886,1667.829,5,0.10023011400000001,19.2,9,0,1,1,21
0,1320,175.6712,2812.3392,9,0.167383061,17.35,8,0,2,1,23
1,810,98.1726,489.36300000000006,0,0.034404732,14.3,6,1,2,1,16
0,1107,179.3002,2865.6032,3,0.082719632,19.5,7,1,1,1,18
0,865,90.7462,1665.8316,13,0.041913535,6.675,6,1,2,1,16
0,1305,143.8154,2694.4926,9,0.0132043,8.18,2,1,1,1,13
0,549,83.4934,1555.9746,3,0.041105789,6.98,8,0,2,1,23
0,243,87.9172,3836.3396,15,0.141106202,12.792854228644991,5,2,1,3,35
0,593,90.7488,543.2928,13,0.036463975,16.85,7,1,1,1,18
0,1460,196.3794,1950.7939999999999,8,0.01946418,14.8,1,2,0,1,33
1,1154,57.3562,177.7686,13,0.0,12.3,1,2,0,1,33
0,258,206.9638,1035.319,15,0.12308681199999999,7.435,7,1,1,1,18
1,458,42.8796,949.4308,6,0.10564685300000001,15.1,6,1,2,1,16
1,1143,160.5578,1283.6624,13,0.11814937699999999,9.195,2,1,1,1,13
0,95,59.9878,484.7024,7,0.046545786,10.1,1,2,0,1,33
1,262,79.5986,934.7832,4,0.065009745,16.0,1,2,0,1,33
1,702,48.1034,534.6374,6,0.016630303,17.7,7,1,1,1,18
1,741,39.448,878.8560000000001,3,0.134532392,8.1,9,0,1,1,21
0,749,120.1756,1332.9316,0,0.083133128,20.6,9,0,1,1,21
0,1461,127.9678,3560.6984,9,0.039428167,20.35,3,2,1,2,11
0,1214,93.1462,647.8234,0,0.0,8.195,3,2,1,2,11
0,978,248.675,4993.5,4,0.034823127,17.75,7,1,1,1,18
0,205,240.6854,1691.7978,6,0.148492521,7.475,6,1,2,1,16
1,942,188.7214,1695.7926,6,0.06590129900000001,19.0,3,2,1,2,11
1,552,124.0072,4042.7376,6,0.041622264,12.6,9,0,1,1,21
0,1123,174.83700000000002,4763.799,13,0.064933297,12.792854228644991,5,2,1,3,35
1,617,102.6332,1640.5312,2,0.0945493,7.895,6,1,2,1,16
0,83,58.7904,1288.9888,14,0.107076832,12.792854228644991,5,2,1,3,35
0,591,112.3886,2334.9606,6,0.12867498300000002,17.1,7,1,1,1,18
0,977,148.5418,2207.127,3,0.18832266399999997,8.355,3,2,1,2,11
1,320,145.2102,437.4306,5,0.0,12.792854228644991,4,0,2,0,35
0,355,118.4124,2370.248,13,0.052025392000000004,18.5,1,2,0,1,33
1,942,189.9214,5087.3778,6,0.065316099,12.792854228644991,5,2,1,3,35
1,1216,101.899,103.199,3,0.01516265,8.975,0,2,1,0,22
1,621,224.4088,4697.8848,6,0.053584207,10.1,8,0,2,1,23
1,914,158.6578,2406.867,13,0.020989132,9.285,1,2,0,1,33
1,1235,238.3222,5736.5328,4,0.144017405,11.6,8,0,2,1,23
0,266,183.4266,7192.6374,13,0.11597812199999999,12.792854228644991,5,2,1,3,35
0,1208,220.7798,6611.394,10,0.081465335,12.5,3,2,1,2,11
0,601,142.3496,3246.4408,13,0.041177505,16.0,2,1,1,1,13
0,60,51.6982,1262.3568,4,0.042352822000000005,14.15,3,2,1,2,11
0,1330,94.1462,1758.3778,9,0.074541867,20.2,3,2,1,2,11
1,917,211.5902,4672.5844,3,0.18454121,13.65,7,1,1,1,18
0,1472,253.1724,3775.086,9,0.114160573,17.25,2,1,1,1,13
0,37,147.4102,2478.7734,14,0.175352413,5.655,9,0,1,1,21
1,389,182.2318,3067.3406,5,0.083590755,20.75,6,1,2,1,16
1,903,105.4622,3281.7282,13,0.029471407999999998,5.175,1,2,0,1,33
1,835,46.2744,1086.5856,6,0.028282832,20.0,2,1,1,1,13
0,1171,46.5402,229.701,6,0.0,11.8,0,2,1,0,22
1,301,102.8674,1528.011,3,0.008208341999999999,16.75,7,1,1,1,18
0,40,155.034,1990.7420000000002,4,0.03334929,18.35,3,2,1,2,11
0,450,95.141,868.8689999999999,6,0.076060037,12.8,8,0,2,1,23
0,1360,103.0332,1230.3984,9,0.014301326000000001,19.75,8,0,2,1,23
1,231,187.6556,938.778,6,0.074931201,8.75,3,2,1,2,11
0,279,234.03,4194.54,4,0.080131363,13.3,3,2,1,2,11
0,1379,194.6136,1166.4816,9,0.167444431,18.85,1,2,0,1,33
1,1084,222.9114,5764.4964,13,0.03033748,9.695,9,0,1,1,21
0,336,37.5506,113.8518,6,0.04874969,20.7,6,1,2,1,16
0,170,174.408,7443.644,15,0.014788593999999999,12.792854228644991,5,2,1,3,35
0,511,191.7846,3057.3536,6,0.11129811099999999,11.1,2,1,1,1,13
1,416,83.3224,3579.3408,3,0.05268526,8.975,1,2,0,1,33
0,295,253.1698,1522.0188,5,0.018485511,12.15,3,2,1,2,11
0,1309,35.4216,450.0808,9,0.184689756,7.67,1,2,0,1,33
1,882,76.9012,607.2096,6,0.064153845,13.8,1,2,0,1,33
0,975,120.1098,1325.6078,1,0.092516598,4.785,1,2,0,1,33
1,580,105.3622,1270.3464,3,0.10424519800000001,20.0,9,0,1,1,21
1,726,43.4112,1107.8912,10,0.041779181,12.792854228644991,5,2,1,3,35
0,106,254.104,3542.0559999999996,7,0.07226985,8.395,3,2,1,2,11
1,709,95.2752,1534.0032,10,0.17980696100000002,6.175,3,2,1,2,11
0,202,89.2198,1308.297,4,0.044995630999999994,8.21,9,0,1,1,21
0,178,55.393,1471.418,6,0.053523765,19.7,2,1,1,1,13
0,1276,89.6514,1239.7196,9,0.041459372,19.6,3,2,1,2,11
0,1386,175.3028,3896.2616,8,0.036234918,7.5,8,0,2,1,23
1,833,214.4218,1496.0526,5,0.10544580099999999,5.845,3,2,1,2,11
0,1453,151.6708,3460.8284,8,0.0,11.395,1,2,0,1,33
1,383,132.1968,2870.9296,6,0.05997133,7.17,3,2,1,2,11
1,1008,114.7176,1259.6936,4,0.075595405,5.75,2,1,1,1,13
1,404,178.2028,177.1028,6,0.21037580600000003,15.5,0,2,1,0,22
0,316,99.77,798.96,13,0.059341019,7.76,6,1,2,1,16
1,917,212.9902,3185.853,3,0.18520944,13.65,2,1,1,1,13
0,550,98.3042,1488.0629999999999,10,0.098566832,10.8,9,0,1,1,21
0,511,189.2846,5159.2842,6,0.11084417,11.1,9,0,1,1,21
0,875,182.0318,5954.2494,13,0.035015199999999996,12.792854228644991,5,2,1,3,35
1,538,226.8404,4500.808,10,0.023567538,12.8,9,0,1,1,21
0,992,123.0414,121.8414,6,0.0,8.785,0,2,1,0,22
1,398,185.9556,4318.3788,6,0.04792722,20.6,6,1,2,1,16
0,342,121.0782,3456.1678,4,0.036207786,7.89,7,1,1,1,18
0,1012,185.8266,1659.8394,6,0.044377096,16.85,1,2,0,1,33
0,1341,127.402,759.012,9,0.034742632,16.35,7,1,1,1,18
1,1143,159.4578,4974.1918,13,0.116915909,12.792854228644991,5,2,1,3,35
1,839,87.98299999999999,1707.777,0,0.062979148,17.35,7,1,1,1,18
1,256,197.3768,7488.9184,6,0.068604503,12.792854228644991,5,2,1,3,35
0,1518,116.8124,2488.7604,9,0.03294861,12.792854228644991,5,2,1,3,35
0,1452,186.7556,2816.3340000000003,9,0.007450258,12.6,1,2,0,1,33
0,1501,101.4674,2954.1546,8,0.09302771800000001,5.32,9,0,1,1,21
0,1550,255.2698,761.0094,9,0.164864915,12.792854228644991,4,0,2,0,35
1,1047,199.4426,593.2278,3,0.083498083,13.0,6,1,2,1,16
0,70,50.2324,1298.31,14,0.014522363,12.792854228644991,5,2,1,3,35
0,1349,46.3376,1150.5024,9,0.025963795,19.85,6,1,2,1,16
0,1464,237.15900000000002,3072.667,8,0.019012262,17.6,2,1,1,1,13
0,1492,181.7976,3259.7568,9,0.059393919,14.6,6,1,2,1,16
0,365,152.734,2756.4120000000003,3,0.027212057999999997,7.55,9,0,1,1,21
0,626,106.9254,2930.1858,3,0.013263968000000001,13.8,8,0,2,1,23
1,1163,99.2068,97.2068,13,0.079113947,17.25,0,2,1,0,22
0,1509,153.1656,1544.656,8,0.03020851,10.1,8,0,2,1,23
1,1149,212.5586,3165.8790000000004,10,0.049634817000000005,14.3,1,2,0,1,33
0,162,100.6016,1619.2256,0,0.047187038,9.8,8,0,2,1,23
0,1510,194.4478,387.4956,9,0.066681333,11.3,8,0,2,1,23
0,1309,36.3216,415.4592,9,0.185218446,7.67,7,1,1,1,18
0,84,55.893,226.372,4,0.162462044,13.8,0,2,1,0,22
0,443,160.0604,1267.6832,12,0.031273559,10.395,9,0,1,1,21
0,841,175.8028,1593.9252,4,0.042836778,20.7,8,0,2,1,23
0,155,147.17600000000002,585.904,4,0.11412741800000001,12.792854228644991,4,0,2,0,35
1,405,149.605,3745.125,12,0.14689586599999999,17.35,3,2,1,2,11
0,1459,104.82799999999999,1810.976,11,0.013420878999999998,16.35,3,2,1,2,11
0,664,167.0474,2358.2636,6,0.026181892999999998,19.35,8,0,2,1,23
0,1413,50.3034,145.8102,8,0.012184998999999998,15.2,2,1,1,1,13
0,487,78.2302,554.6114,5,0.026428924,14.3,3,2,1,2,11
